Bleaching,Ocean,Year,Depth,Storms,HumanImpact,Siltation,Dynamite,Poison,Sewage,Industrial,Commercial
0,Pacific,2006,10.0,0,1,1,0,1,1,0,1
0,Pacific,2006,3.0,0,1,1,0,1,1,0,1
0,Pacific,2006,10.0,0,1,1,0,1,1,0,1
0,Indian,2000,3.0,0,2,0,0,1,0,0,0
0,Indian,2000,10.0,0,2,0,0,1,0,0,0
0,Indian,2001,3.0,0,2,0,0,0,0,0,0
0,Indian,2001,10.0,0,2,0,0,0,0,0,0
0,Pacific,2003,3.0,1,1,0,0,0,1,0,3
0,Pacific,2003,10.0,1,1,0,0,0,1,0,3
0,Pacific,2005,3.0,1,2,1,0,0,1,0,2
0,Pacific,2005,10.0,1,2,1,0,0,1,0,2
0,Pacific,2006,3.0,1,2,1,0,0,1,0,2
0,Pacific,2006,10.0,1,2,1,0,0,1,0,2
0,Pacific,2008,3.0,0,0,0,0,1,1,0,1
0,Pacific,2008,10.0,0,0,0,0,1,1,0,1
0,Pacific,2009,3.0,0,1,1,0,1,0,0,1
0,Pacific,2009,10.0,0,1,1,0,1,0,0,1
0,Pacific,2005,3.0,1,2,1,0,0,1,0,1
0,Pacific,2005,10.0,1,2,1,0,0,1,0,1
0,Pacific,2006,3.0,1,2,1,0,0,1,0,1
0,Pacific,2006,10.0,1,2,1,0,0,1,0,1
0,Pacific,2008,3.0,0,0,0,0,0,1,0,1
0,Pacific,2008,10.0,0,0,0,0,0,1,0,1
0,Pacific,2005,3.0,1,1,2,0,0,1,0,2
0,Pacific,2005,10.0,1,1,2,0,0,1,0,2
0,Pacific,2006,3.0,1,1,2,0,0,1,0,2
0,Pacific,2006,10.0,1,1,2,0,0,1,0,2
0,Pacific,2008,3.0,0,0,1,0,0,0,0,0
0,Pacific,2008,10.0,0,0,1,0,0,0,0,0
0,Pacific,2009,3.0,0,1,1,0,1,0,0,1
0,Pacific,2009,10.0,0,1,1,0,1,0,0,1
0,Pacific,2005,3.0,1,2,2,0,0,1,0,0
0,Pacific,2005,10.0,1,2,2,0,0,1,0,0
0,Pacific,2006,3.0,1,2,2,0,0,1,0,0
0,Pacific,2006,10.0,1,2,2,0,0,1,0,0
0,Pacific,2008,3.0,0,0,1,0,0,0,0,0
0,Pacific,2008,10.0,0,0,1,0,0,0,0,0
0,Pacific,2009,3.0,0,1,1,0,1,0,0,1
0,Pacific,2009,10.0,0,1,1,0,1,0,0,1
0,Pacific,2006,3.0,0,1,1,0,1,1,0,1
0,Pacific,2006,10.0,0,1,1,0,1,1,0,1
0,Pacific,2006,3.0,0,1,1,0,1,1,0,1
0,Pacific,2006,10.0,0,1,1,0,1,1,0,1
0,Pacific,2009,5.0,0,3,3,0,0,3,0,3
0,Pacific,2009,9.0,0,3,3,0,0,3,0,3
0,Pacific,2009,5.0,0,2,2,0,1,2,2,3
0,Pacific,2009,9.0,0,2,2,0,1,2,2,3
0,Pacific,2004,3.0,1,2,0,0,0,0,0,2
0,Pacific,2004,10.0,1,2,0,0,0,0,0,2
0,Pacific,2000,3.0,0,1,0,0,1,1,0,0
0,Pacific,2000,10.0,0,1,0,0,1,1,0,0
0,Pacific,2004,3.0,1,2,0,0,0,0,0,2
0,Pacific,2004,10.0,1,2,0,0,0,0,0,2
0,Pacific,2004,3.0,1,2,0,0,0,0,0,2
0,Pacific,2004,10.0,1,2,0,0,0,0,0,2
0,Pacific,2004,3.0,1,2,0,0,0,0,0,2
0,Pacific,2004,10.0,1,2,0,0,0,0,0,2
0,Pacific,2000,3.0,0,1,0,0,1,1,0,0
0,Pacific,2000,10.0,0,1,0,0,1,1,0,0
0,Pacific,2012,5.5,1,3,3,0,0,0,1,2
0,Pacific,2005,3.0,0,2,2,0,3,3,2,2
0,Pacific,2005,10.0,0,2,2,0,3,3,2,2
0,Pacific,2006,3.0,0,2,2,0,3,3,1,2
0,Pacific,2006,10.0,0,2,2,0,3,3,1,2
0,Pacific,2006,3.0,0,0,1,0,0,0,1,2
0,Pacific,2006,3.0,0,0,0,0,3,1,0,2
0,Pacific,2006,6.0,0,0,0,0,3,1,0,2
0,Pacific,2014,11.0,0,2,1,0,0,1,1,1
0,Pacific,2010,8.0,0,2,3,0,0,1,2,1
0,Pacific,2010,9.0,0,2,3,0,0,1,2,1
0,Pacific,2010,9.0,0,2,3,0,0,1,2,1
0,Pacific,2010,9.0,0,2,3,0,0,1,2,1
0,Pacific,2011,10.0,0,2,3,0,0,1,2,1
0,Pacific,2012,10.0,0,2,0,0,0,1,1,2
0,Pacific,2015,11.0,0,2,1,0,0,1,1,1
0,Pacific,2016,8.8,0,2,1,0,0,1,1,1
0,Pacific,2004,10.0,0,1,2,0,0,0,1,1
0,Pacific,2008,10.0,0,1,2,0,0,0,1,1
0,Pacific,2009,11.0,0,1,2,0,0,0,1,1
0,Pacific,2009,10.0,0,1,2,0,0,0,1,1
0,Pacific,2005,11.0,0,1,2,0,0,0,1,1
0,Indian,2001,6.0,0,0,0,0,0,1,0,0
0,Indian,2001,10.0,0,0,0,0,0,1,0,0
0,Pacific,2005,10.0,0,1,2,0,0,0,1,1
0,Pacific,2009,11.0,0,1,2,0,0,0,1,1
0,Pacific,2010,10.0,0,2,3,0,0,1,2,1
0,Pacific,2010,10.0,0,1,2,0,0,0,1,1
0,Pacific,2012,10.0,0,1,1,0,0,1,1,2
0,Pacific,2014,10.0,0,1,1,0,0,1,1,2
0,Pacific,2015,10.0,0,1,1,0,0,1,1,2
0,Pacific,2016,13.0,0,1,1,0,0,1,1,2
0,Pacific,2006,12.0,0,1,2,0,0,0,1,1
0,Pacific,2009,11.0,0,1,2,0,0,0,1,1
0,Pacific,2010,11.0,0,1,2,0,0,0,1,1
0,Pacific,2010,11.0,0,2,3,0,0,1,2,1
0,Pacific,2010,11.0,0,2,3,0,0,1,2,1
0,Pacific,2011,11.0,0,2,3,0,0,1,2,1
0,Pacific,2012,11.0,0,1,1,0,0,1,2,2
0,Pacific,2014,12.5,0,2,1,0,0,1,1,1
0,Pacific,2015,13.0,0,2,1,0,0,1,1,1
0,Pacific,2016,11.0,0,2,1,0,0,1,1,1
0,Pacific,2009,3.0,0,0,1,0,1,0,0,1
0,Pacific,2009,10.0,0,0,1,0,1,0,0,1
0,Pacific,2006,12.0,0,1,2,0,0,0,1,1
0,Pacific,2008,12.0,0,1,2,0,0,0,1,1
0,Pacific,2009,11.0,0,1,2,0,0,0,1,1
0,Pacific,2010,11.0,0,2,3,0,0,1,2,1
0,Pacific,2010,11.0,0,2,3,0,0,1,2,1
0,Pacific,2010,11.0,0,2,3,0,0,1,2,1
0,Pacific,2012,13.0,0,2,1,0,0,1,2,2
0,Pacific,2014,11.0,0,1,1,0,0,1,1,1
0,Pacific,2015,11.0,0,1,1,0,0,1,1,1
0,Pacific,2016,15.0,0,1,1,0,0,1,1,1
0,Pacific,2009,12.0,0,1,2,0,0,0,1,1
0,Pacific,2010,12.0,0,1,2,0,0,0,1,1
0,Pacific,2010,12.0,0,2,3,0,0,1,2,1
0,Pacific,2011,12.0,0,2,3,0,0,1,2,1
0,Pacific,2012,12.0,0,1,1,0,0,1,2,1
0,Pacific,2014,12.0,0,1,1,0,0,1,1,1
0,Pacific,2015,12.0,0,1,1,0,0,1,1,1
0,Pacific,2016,12.0,0,1,1,0,0,1,1,1
0,Pacific,2009,3.0,0,0,1,0,1,0,0,1
0,Pacific,2009,10.0,0,0,1,0,1,0,0,1
0,Pacific,2009,3.0,0,0,1,0,1,0,0,1
0,Pacific,2009,6.0,0,0,1,0,1,0,0,1
0,Pacific,2005,10.0,0,1,2,0,0,0,1,1
0,Pacific,2008,6.0,0,1,2,0,0,0,1,1
0,Pacific,2009,6.0,0,1,2,0,0,0,1,1
0,Pacific,2010,6.0,0,2,3,0,0,1,2,1
0,Pacific,2010,6.0,0,2,3,0,0,1,2,1
0,Pacific,2010,6.0,0,2,3,0,0,1,2,1
0,Pacific,2011,8.0,0,2,3,0,0,1,2,1
0,Pacific,2012,6.0,0,3,3,0,0,2,2,1
0,Pacific,2014,8.0,0,2,1,0,0,1,1,1
0,Pacific,2015,5.5,0,2,1,0,0,1,1,1
0,Pacific,2016,5.0,0,2,1,0,0,1,1,1
0,Pacific,2008,5.0,0,1,2,0,0,0,1,1
0,Pacific,2005,11.0,0,2,2,0,0,2,0,3
0,Pacific,2005,3.2,0,3,1,1,1,3,3,3
0,Pacific,2006,2.8,0,1,1,0,0,2,2,3
1,Pacific,2001,2.5,0,0,0,0,0,0,0,0
0,Pacific,2005,3.5,1,1,1,0,0,1,1,3
0,Pacific,2010,2.5,1,1,0,1,0,0,0,2
0,Pacific,2011,2.0,0,2,1,0,0,1,0,2
0,Pacific,2010,2.7,0,1,1,0,0,2,2,3
0,Pacific,2012,2.9,0,1,1,0,0,2,2,3
0,Pacific,2011,2.7,0,1,1,0,0,2,2,3
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2005,5.0,0,3,3,0,0,1,1,3
0,Pacific,2002,3.0,1,1,0,0,0,0,0,0
0,Pacific,2011,2.5,0,1,0,1,0,0,0,0
0,Pacific,2005,10.0,0,2,2,0,0,2,0,2
0,Pacific,2006,3.0,1,2,1,0,0,1,0,2
0,Pacific,2010,4.0,0,1,0,0,0,1,0,1
0,Pacific,2012,6.5,0,1,1,0,0,0,0,0
0,Pacific,2011,4.0,0,1,1,0,0,0,0,0
0,Pacific,2001,2.0,0,1,0,0,0,0,0,0
0,Pacific,2005,3.5,0,3,1,0,0,1,0,2
0,Pacific,2005,2.5,0,3,1,0,0,1,0,2
0,Pacific,2011,1.5,0,2,0,0,0,1,0,1
0,Pacific,2011,2.0,1,1,1,0,0,1,1,1
0,Pacific,2010,1.5,1,2,1,0,0,0,0,0
0,Pacific,2005,3.0,0,3,1,0,0,1,0,2
0,Pacific,2006,2.0,0,2,1,0,0,1,0,1
0,Pacific,2010,1.5,0,2,0,0,0,1,0,1
0,Pacific,2005,2.5,0,1,0,0,0,0,0,0
0,Pacific,2006,2.0,0,1,1,0,0,1,0,2
0,Pacific,2000,5.0,0,1,0,0,0,1,0,0
0,Pacific,2003,4.0,0,2,0,0,0,0,0,1
0,Pacific,2004,3.0,1,2,0,0,0,0,0,1
0,Pacific,2005,3.0,0,1,0,0,0,0,0,1
0,Pacific,2006,3.0,0,1,0,0,0,0,0,1
0,Pacific,2010,3.0,0,1,0,0,0,0,0,1
0,Pacific,2012,2.5,0,1,1,0,0,0,0,0
0,Pacific,2011,3.0,0,1,0,0,0,0,0,1
0,Pacific,2006,10.0,0,1,1,1,1,1,1,2
0,Pacific,2004,3.0,1,1,0,0,0,0,0,0
0,Pacific,2003,3.0,0,2,1,0,0,1,0,2
0,Pacific,2004,2.5,0,2,1,0,0,1,0,2
0,Pacific,2001,4.0,0,1,0,0,0,0,0,0
0,Pacific,2004,2.0,0,1,1,0,0,1,0,2
0,Pacific,2005,3.2,0,3,1,1,1,3,3,3
0,Pacific,2006,3.2,0,3,1,1,1,3,3,3
1,Pacific,2001,3.5,0,1,0,1,0,0,0,0
0,Pacific,2003,3.0,1,1,2,0,0,0,2,1
0,Pacific,2004,1.5,0,3,1,1,1,3,3,3
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2005,3.0,0,3,1,1,1,3,3,3
0,Pacific,2006,2.8,0,1,1,1,1,2,1,3
0,Pacific,2010,3.0,0,1,1,0,0,1,2,1
0,Pacific,2012,3.8,1,1,1,0,0,1,2,2
0,Pacific,2011,3.8,1,1,1,0,0,1,2,2
0,Pacific,2003,3.0,1,1,2,0,0,0,2,1
0,Pacific,2005,2.5,0,1,1,0,0,0,0,1
0,Pacific,2006,3.0,0,1,1,0,0,0,0,1
0,Pacific,2004,2.5,1,2,1,0,0,0,0,2
0,Pacific,2002,2.5,1,2,0,0,0,1,1,0
0,Pacific,2003,3.0,0,2,1,0,0,2,1,3
0,Pacific,2004,2.5,1,2,1,0,0,0,0,2
0,Pacific,2005,2.6,0,2,1,0,0,0,0,2
0,Pacific,2006,3.2,0,1,1,0,0,1,1,3
1,Pacific,2001,3.0,0,2,0,1,0,0,0,0
0,Pacific,2005,3.0,0,1,1,0,0,0,0,1
0,Pacific,2006,2.2,0,1,1,0,0,0,0,1
0,Pacific,2005,4.5,0,1,0,0,0,0,0,1
0,Pacific,2010,2.5,0,2,1,0,0,0,0,1
0,Pacific,2011,4.0,0,2,1,0,0,0,0,1
0,Pacific,2012,2.1,0,2,1,0,0,1,1,2
0,Pacific,2005,3.0,0,1,0,0,0,0,0,0
0,Pacific,2006,3.0,0,1,0,0,0,0,0,0
0,Pacific,2002,2.5,1,1,0,0,0,1,0,0
0,Pacific,2003,5.0,0,2,3,0,0,1,0,1
0,Pacific,2004,1.6,0,2,3,0,0,1,0,1
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2002,1.5,0,1,0,0,0,0,1,0
0,Pacific,2003,1.5,0,1,0,0,0,0,1,0
0,Pacific,1997,3.0,1,2,0,1,0,3,1,0
0,Pacific,1998,3.0,0,2,0,1,0,2,1,0
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2004,3.8,0,2,2,1,0,1,1,3
0,Pacific,2005,3.9,0,2,2,1,0,1,1,3
0,Pacific,2006,3.0,0,2,2,1,0,1,1,3
0,Pacific,2001,2.5,0,1,0,0,0,0,0,0
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2005,3.0,1,2,1,0,1,1,0,3
0,Pacific,2005,2.5,0,1,1,0,0,1,0,0
0,Pacific,2012,2.5,0,1,1,0,0,0,0,0
0,Pacific,2002,3.4,0,2,0,0,0,0,0,0
0,Pacific,2003,0.5,0,2,0,0,0,0,1,0
0,Pacific,2004,2.0,0,1,1,0,0,0,0,0
0,Pacific,2001,4.2,0,1,0,0,0,0,0,0
0,Pacific,2005,2.5,0,1,1,0,0,1,1,3
0,Pacific,2012,2.0,0,1,1,0,0,1,0,0
0,Indian,2002,3.0,0,1,0,0,0,0,0,0
0,Indian,2002,10.0,0,1,0,0,0,0,0,0
0,Pacific,2003,3.0,1,1,0,1,0,0,0,0
0,Pacific,2004,4.2,0,1,0,1,0,0,0,0
0,Pacific,2005,6.5,0,1,0,0,0,0,0,1
0,Pacific,2003,2.0,0,1,0,0,0,2,0,0
0,Pacific,1998,3.0,0,3,0,0,0,1,0,0
0,Pacific,2001,3.0,0,3,0,0,0,0,0,0
0,Pacific,2012,4.0,0,2,1,0,0,0,0,1
0,Pacific,2010,4.0,0,0,1,0,0,0,0,1
0,Pacific,2012,3.0,1,0,1,0,0,0,0,1
0,Pacific,2001,2.0,0,1,0,0,0,0,0,0
0,Pacific,2003,1.0,0,2,0,0,0,0,0,0
0,Pacific,2004,2.0,0,2,1,0,0,0,0,0
0,Pacific,2005,4.0,0,2,1,0,0,0,0,0
0,Pacific,2006,3.5,0,2,1,0,1,1,1,3
0,Pacific,2012,2.8,1,2,1,0,0,0,0,2
0,Pacific,2011,2.5,1,1,1,0,0,0,0,2
0,Pacific,2003,4.6,0,1,0,0,0,0,0,0
0,Pacific,2004,6.0,0,1,1,0,0,0,0,0
0,Pacific,2005,6.0,0,3,3,0,0,1,1,3
0,Pacific,2003,4.0,0,1,0,0,0,0,0,0
0,Pacific,2004,4.0,1,1,0,0,0,0,0,0
0,Pacific,2005,3.0,0,1,1,0,0,0,0,1
0,Pacific,2006,4.0,0,1,0,0,0,0,0,0
0,Pacific,2011,2.5,0,1,0,0,0,0,0,0
0,Pacific,2010,2.5,0,1,0,0,0,0,0,0
0,Pacific,2012,2.5,0,1,0,0,0,0,0,0
0,Pacific,2006,4.4,0,2,1,1,1,1,1,2
0,Pacific,2011,4.0,0,1,0,0,0,0,0,0
0,Pacific,2012,4.0,0,1,0,0,0,0,0,0
0,Pacific,2001,6.0,0,2,0,0,0,0,0,0
0,Pacific,2002,7.0,1,1,0,0,0,1,0,0
0,Pacific,2005,3.0,0,1,1,0,0,1,0,2
0,Pacific,2006,4.0,0,1,1,0,0,0,0,1
0,Pacific,2012,6.4,0,1,0,0,0,1,1,1
0,Pacific,2011,6.0,0,1,1,0,0,1,0,0
0,Pacific,2010,8.0,0,1,0,0,0,1,0,1
0,Pacific,2005,3.0,1,0,1,1,0,1,0,0
0,Pacific,2005,10.0,1,0,1,1,0,1,0,0
0,Pacific,2009,3.0,1,2,0,2,2,1,0,3
0,Pacific,2009,10.0,1,2,0,2,2,1,0,3
1,Pacific,2001,8.0,0,2,0,0,0,0,0,0
0,Pacific,2002,6.8,0,1,0,0,0,1,0,0
0,Pacific,2002,8.8,0,1,0,0,0,1,0,0
0,Pacific,2004,3.0,0,1,1,0,0,1,0,2
0,Pacific,2005,7.0,1,1,1,0,0,1,1,3
0,Pacific,2006,11.0,1,2,1,1,1,1,1,3
0,Pacific,2009,3.0,1,2,0,2,2,1,0,3
0,Pacific,2009,10.0,1,2,0,2,2,1,0,3
0,Pacific,2005,3.0,1,1,1,1,0,1,0,0
0,Pacific,2005,10.0,1,1,1,1,0,1,0,0
0,Pacific,2005,3.0,1,1,1,0,0,1,0,0
0,Pacific,2005,10.0,1,1,1,0,0,1,0,0
0,Pacific,2005,3.0,0,2,1,0,0,1,0,0
0,Pacific,2006,3.0,0,2,1,0,0,1,0,0
1,Pacific,2001,4.5,0,2,0,1,0,0,0,0
0,Pacific,2010,3.0,0,2,1,0,0,1,0,1
0,Pacific,2002,2.1,0,2,0,0,0,2,0,0
0,Pacific,2003,2.0,1,1,1,0,0,2,0,0
0,Pacific,2004,3.0,0,2,1,0,0,0,0,0
0,Pacific,2012,2.0,0,1,1,0,0,0,0,0
0,Pacific,2010,1.5,0,1,1,0,0,1,0,0
1,Pacific,2001,2.0,0,2,0,1,0,0,0,0
1,Pacific,2002,2.0,0,1,0,1,1,1,1,0
0,Pacific,2003,2.0,1,1,1,0,0,1,0,0
0,Indian,2002,3.0,0,1,0,0,1,1,0,0
0,Indian,2002,10.0,0,1,0,0,1,1,0,0
0,Indian,2009,3.0,1,2,0,2,2,0,0,3
0,Indian,2009,10.0,1,2,0,2,2,0,0,3
0,Pacific,2004,3.0,0,2,1,0,0,1,0,0
0,Pacific,2010,3.5,0,1,1,0,0,1,1,0
0,Pacific,2011,2.3,0,1,1,0,0,1,0,0
0,Pacific,2012,3.0,1,1,1,0,0,1,0,0
0,Pacific,2005,3.0,0,2,1,0,0,1,0,2
0,Pacific,2006,3.0,1,2,1,0,0,1,0,2
0,Pacific,2005,2.5,0,2,1,0,0,0,0,0
0,Pacific,2006,2.0,0,2,1,0,0,0,0,1
0,Pacific,2011,4.0,0,1,1,0,0,1,0,0
0,Pacific,2009,3.0,0,1,0,2,0,1,0,0
0,Pacific,2009,10.0,0,1,0,2,0,1,0,0
0,Pacific,2005,3.0,1,2,0,0,0,1,0,0
0,Pacific,2005,10.0,1,2,0,0,0,1,0,0
0,Pacific,2009,3.0,1,2,0,2,1,1,0,2
0,Pacific,2009,10.0,1,2,0,2,1,1,0,2
0,Indian,2002,3.0,0,2,0,0,1,1,0,0
0,Indian,2002,10.0,0,2,0,0,1,1,0,0
0,Indian,2002,3.0,0,2,0,2,1,0,0,0
0,Indian,2002,10.0,0,2,0,2,1,0,0,0
0,Indian,2009,3.0,1,2,0,2,1,3,0,1
0,Indian,2009,10.0,1,2,0,2,1,3,0,1
0,Pacific,2003,3.0,0,1,0,1,1,1,1,0
0,Pacific,2003,10.0,0,1,0,1,1,1,1,0
0,Pacific,1999,3.0,0,3,0,3,3,1,2,0
0,Pacific,1999,10.0,0,3,0,3,3,1,2,0
0,Pacific,2002,3.0,0,1,0,1,1,1,1,0
0,Pacific,2002,10.0,0,1,0,1,1,1,1,0
0,Pacific,1999,3.0,0,3,0,3,3,1,2,0
0,Pacific,1999,10.0,0,3,0,3,3,1,2,0
0,Pacific,1999,3.0,0,3,0,3,3,1,2,0
0,Pacific,1999,10.0,0,3,0,3,3,1,2,0
0,Pacific,2012,1.8,1,2,0,0,0,1,1,2
0,Pacific,2004,5.5,0,1,1,2,0,0,0,3
0,Pacific,2005,5.5,0,1,1,0,0,0,0,3
0,Pacific,2006,6.5,0,1,1,1,0,0,0,2
0,Pacific,2009,9.0,0,1,2,0,0,0,1,1
0,Pacific,2010,8.0,0,1,2,0,0,0,1,1
0,Pacific,2010,8.0,0,1,2,0,0,0,1,1
0,Pacific,2000,7.0,1,1,0,0,0,0,0,0
0,Pacific,2000,10.0,0,0,0,2,2,2,0,0
0,Pacific,2000,7.0,0,2,0,0,0,0,0,0
0,Pacific,2000,8.0,0,1,0,0,0,0,0,0
0,Pacific,2000,7.0,0,1,0,0,0,0,0,0
0,Indian,2001,3.0,0,0,0,0,1,2,1,0
0,Indian,2001,10.0,0,0,0,0,1,2,1,0
0,Indian,2002,3.0,0,1,0,0,0,1,1,0
0,Indian,2002,10.0,0,1,0,0,0,1,1,0
0,Pacific,2003,3.0,0,1,0,0,0,1,1,0
0,Pacific,2003,10.0,0,1,0,0,0,1,1,0
0,Pacific,2009,3.0,1,0,1,0,0,0,0,1
0,Pacific,2009,10.0,1,0,1,0,0,0,0,1
0,Pacific,2009,3.0,1,0,1,0,0,0,0,1
0,Pacific,2009,10.0,1,0,1,0,0,0,0,1
0,Pacific,2009,3.0,0,0,1,0,0,0,0,1
0,Pacific,2009,10.0,0,0,1,0,0,0,0,1
0,Pacific,2009,3.0,1,0,1,0,0,0,0,1
0,Pacific,2009,10.0,1,0,1,0,0,0,0,1
0,Pacific,2009,3.0,0,0,1,0,0,1,0,1
0,Pacific,2009,9.0,0,0,1,0,0,1,0,1
0,Pacific,2009,3.0,0,0,1,0,0,1,0,1
0,Pacific,2009,6.0,0,0,1,0,0,1,0,1
0,Pacific,2009,3.0,0,0,1,0,0,1,0,1
0,Pacific,2009,5.0,0,0,1,0,0,1,0,1
0,Pacific,2009,3.0,0,0,1,0,0,1,0,1
0,Pacific,2009,7.0,0,0,1,0,0,1,0,1
0,Pacific,2016,10.0,1,1,3,0,0,1,0,0
0,Pacific,2016,5.0,0,2,0,0,1,0,0,2
0,Pacific,2017,5.0,0,3,2,0,2,2,0,2
0,Pacific,2017,5.0,0,3,2,0,2,2,0,2
0,Pacific,2016,5.0,0,3,2,0,2,2,0,2
0,Indian,2001,3.0,0,0,0,1,2,1,0,0
0,Indian,2001,12.0,0,0,0,1,2,1,0,0
0,Indian,2002,3.0,0,1,0,0,0,1,1,0
0,Indian,2002,10.0,0,1,0,0,0,1,1,0
0,Indian,2001,3.0,1,0,0,0,0,1,0,0
0,Indian,2001,10.0,1,0,0,0,0,1,0,0
0,Indian,2002,3.0,0,1,0,0,0,1,1,0
0,Indian,2002,10.0,0,1,0,0,0,1,1,0
0,Pacific,2003,3.0,0,1,0,0,0,1,1,0
0,Pacific,2003,10.0,0,1,0,0,0,1,1,0
0,Indian,2001,5.0,1,2,0,0,0,0,0,0
0,Indian,2001,12.0,1,2,0,0,0,0,0,0
0,Pacific,2009,3.0,0,0,1,0,0,1,0,1
0,Pacific,2009,10.0,0,0,1,0,0,1,0,1
0,Indian,2001,3.0,0,0,0,1,1,2,0,0
0,Indian,2001,10.0,0,0,0,1,1,2,0,0
0,Indian,2002,3.0,1,1,0,0,0,1,1,0
0,Indian,2002,10.0,1,1,0,0,0,1,1,0
0,Pacific,2015,10.0,0,1,1,1,1,1,1,1
0,Pacific,2016,5.5,1,1,2,0,0,1,1,1
0,Pacific,2003,3.0,1,1,0,0,1,1,0,0
0,Pacific,2003,10.0,1,1,0,0,1,1,0,0
0,Pacific,2015,6.0,0,1,1,1,1,1,1,1
0,Pacific,2015,8.0,0,2,0,1,1,1,1,1
0,Pacific,2016,10.0,1,1,3,0,0,1,0,0
0,Pacific,2014,5.0,1,3,2,2,2,1,1,1
0,Pacific,2014,5.0,1,3,1,2,1,1,1,2
0,Pacific,2015,5.0,1,3,1,2,1,1,1,2
0,Pacific,2012,5.0,1,3,2,2,2,1,1,1
0,Pacific,2012,10.0,1,3,2,2,2,1,1,1
0,Pacific,2015,5.0,1,3,2,2,2,1,1,1
0,Pacific,2012,5.0,1,3,2,2,2,1,1,1
0,Pacific,2012,12.0,1,3,2,2,2,1,1,1
0,Pacific,2014,7.0,1,3,2,2,2,1,1,1
0,Pacific,2012,6.0,1,2,0,1,1,1,0,2
0,Pacific,2012,12.0,1,2,0,1,1,1,0,2
0,Pacific,2016,5.0,0,1,2,0,0,0,0,1
0,Pacific,2016,4.6,0,1,1,0,0,0,0,1
0,Pacific,2016,3.0,0,1,1,0,0,0,0,1
0,Pacific,2013,6.0,1,3,2,2,2,1,1,1
0,Pacific,2013,10.0,1,3,2,2,2,1,1,1
0,Pacific,2014,8.0,1,3,2,2,2,1,1,1
0,Pacific,2015,8.0,1,3,2,2,2,1,1,1
0,Pacific,2015,9.0,1,2,0,1,1,1,0,2
0,Pacific,2013,5.0,1,3,2,2,2,1,1,1
0,Pacific,2013,10.0,1,3,2,2,2,1,1,1
0,Pacific,2014,9.0,1,2,0,1,1,1,0,2
0,Pacific,2015,7.0,1,3,2,2,2,1,1,1
0,Pacific,2014,6.0,1,3,2,2,2,1,1,1
0,Pacific,2015,6.0,1,3,2,2,2,1,1,1
0,Pacific,2003,3.0,1,1,0,0,0,1,1,0
0,Pacific,2003,10.0,1,1,0,0,0,1,1,0
0,Pacific,2003,3.0,1,2,0,0,0,1,1,0
0,Pacific,2003,10.0,1,2,0,0,0,1,1,0
0,Pacific,2016,5.0,1,2,0,0,0,2,0,1
0,Pacific,2016,8.0,1,2,0,0,0,2,0,1
0,Pacific,2015,7.0,1,2,1,0,0,1,0,1
0,Pacific,2015,7.0,1,2,1,0,0,1,0,1
0,Pacific,2003,3.0,1,1,0,1,0,1,1,0
0,Pacific,2003,10.0,1,1,0,1,0,1,1,0
0,Pacific,2015,4.0,1,2,0,0,0,2,0,2
0,Pacific,2015,8.0,1,2,0,0,0,2,0,2
0,Pacific,2015,10.0,1,2,0,0,0,2,0,2
0,Pacific,2016,6.0,1,2,0,0,0,2,0,2
0,Pacific,2016,10.0,1,2,0,0,0,2,0,2
0,Indian,2014,7.0,1,2,2,0,0,2,0,2
0,Indian,2013,8.0,1,2,1,0,0,1,0,1
0,Indian,2015,6.0,1,2,1,0,0,2,0,1
0,Pacific,2015,4.0,1,2,1,1,1,3,1,2
0,Pacific,2015,8.5,1,2,1,1,1,3,1,2
0,Pacific,2003,3.0,1,1,0,0,0,1,1,0
0,Pacific,2003,10.0,1,1,0,0,0,1,1,0
0,Pacific,2015,6.0,1,2,0,0,0,2,0,1
0,Pacific,2017,4.0,1,2,0,0,0,2,0,0
0,Pacific,2017,8.0,1,2,0,0,0,2,0,0
0,Indian,2014,12.2,1,1,1,0,0,1,0,3
0,Indian,2015,13.0,1,1,1,0,0,1,0,2
0,Indian,2014,6.0,1,2,1,0,0,2,0,3
0,Indian,2015,4.0,1,2,0,0,0,2,0,2
0,Indian,2015,4.0,1,2,0,0,0,2,0,2
0,Indian,2016,6.0,1,2,0,0,0,2,0,2
0,Indian,2016,9.0,1,2,0,0,0,2,0,2
0,Indian,2017,3.0,1,2,0,0,0,2,0,2
0,Indian,2017,7.0,1,2,0,0,0,2,0,2
0,Indian,2017,4.0,1,2,0,0,0,2,0,2
0,Indian,2017,7.0,1,2,0,0,0,2,0,2
0,Indian,2017,4.0,1,2,0,0,0,2,0,2
0,Indian,2017,7.5,1,2,0,0,0,2,0,2
0,Pacific,2015,7.0,1,2,0,1,1,1,0,2
0,Pacific,2013,4.0,1,2,0,1,1,1,0,2
0,Pacific,2013,10.0,1,2,0,1,1,1,0,2
0,Pacific,2014,7.0,1,2,0,1,1,1,0,2
0,Pacific,2013,5.0,1,3,2,2,2,1,1,1
